tourney_id,alias,source
2003-D011,Davis Cup G1 R1: Ind Vs Jpn,tour
2003-D012,Davis Cup G1 R1: Nzl Vs Pak,tour
2003-D013,Davis Cup G1 R1: Uzb Vs Ina,tour
2003-D014,Davis Cup G1 R1: Tha Vs Kor,tour
2003-D015,Davis Cup G1 R1: Nor Vs Aut,tour
2003-D016,Davis Cup G1 R1: Blr Vs Isr,tour
2003-D017,Davis Cup G2 R1: Mex Vs Aho,tour
2003-D018,Davis Cup G2 R1: Par Vs Hai,tour
2003-D019,Davis Cup G2 R1: Cub Vs Col,tour
2003-D020,Davis Cup G2 R1: Uru Vs Dom,tour
2003-D021,Davis Cup G2 R1: Iri Vs Lib,tour
2003-D022,Davis Cup G2 R1: Hkg Vs Tjk,tour
2003-D023,Davis Cup G2 R1: Tpe Vs Kaz,tour
2003-D024,Davis Cup G2 R1: Chn Vs Phi,tour
2003-D025,Davis Cup G2 R1: Por Vs Mon,tour
2003-D026,Davis Cup G2 R1: Rsa Vs Pol,tour
2003-D027,Davis Cup G2 R1: Gha Vs Slo,tour
2003-D028,Davis Cup G2 R1: Den Vs Tun,tour
2003-D029,Davis Cup G2 R1: Bul Vs Ukr,tour
2003-D030,Davis Cup G2 R1: Yug Vs Civ,tour
2003-D031,Davis Cup G2 R1: Irl Vs Egy,tour
2003-D032,Davis Cup G2 R1: And Vs Gre,tour
2003-D033,Davis Cup Wg Qf: Fra Vs Sui,tour
2003-D034,Davis Cup Wg Qf: Swe Vs Aus,tour
2003-D035,Davis Cup Wg Qf: Esp Vs Cro,tour
2003-D036,Davis Cup Wg Qf: Arg Vs Rus,tour
2003-D037,Davis Cup Wg Sf: Aus Vs Sui,tour
2003-D038,Davis Cup Wg Sf: Esp Vs Arg,tour
2003-D039,Davis Cup Wg F: Aus Vs Esp,tour
2003-D040,Davis Cup G1 R2: Ecu Vs Ven,tour
2003-D041,Davis Cup G1 R2: Can Vs Per,tour
2003-D042,Davis Cup G1 R2: Ind Vs Nzl,tour
2003-D043,Davis Cup G1 R2: Uzb Vs Tha,tour
2003-D044,Davis Cup G1 R2: Lux Vs Svk,tour
2003-D045,Davis Cup G1 R2: Aut Vs Fin,tour
2003-D046,Davis Cup G1 R2: Blr Vs Zim,tour
2003-D047,Davis Cup G1 R2: Mar Vs Ita,tour
2003-D048,Davis Cup G2 R2: Par Vs Mex,tour
2003-D049,Davis Cup G2 R2: Dom Vs Cub,tour
2003-D050,Davis Cup G2 F: Dom Vs Par,tour
2003-D051,Davis Cup G2 R2: Lib Vs Hkg,tour
2003-D052,Davis Cup G2 R2: Chn Vs Tpe,tour
2003-D053,Davis Cup G2 F: Tpe Vs Hkg,tour
2003-D054,Davis Cup G2 R2: Rsa Vs Por,tour
2003-D055,Davis Cup G2 R2: Den Vs Slo,tour
2003-D056,Davis Cup G2 R2: Yug Vs Bul,tour
2003-D057,Davis Cup G2 R2: Gre Vs Irl,tour
2003-D058,Davis Cup G2 R3: Den Vs Rsa,tour
2003-D059,Davis Cup G2 R3: Gre Vs Yug,tour
2003-D060,Davis Cup G2 Po: Aho Vs Hai,tour
2003-D061,Davis Cup G2 Po: Uru Vs Col,tour
2003-D062,Davis Cup G2 Po: Pol Vs Mon,tour
2003-D063,Davis Cup G2 Po: Tun Vs Gha,tour
2003-D064,Davis Cup G2 Po: Ukr Vs Civ,tour
2003-D065,Davis Cup G2 Po: And Vs Egy,tour
2003-D066,Davis Cup G1 Po: Jpn Vs Pak,tour
2003-D067,Davis Cup G1 Po: Ina Vs Kor,tour
2003-D068,Davis Cup G1 Po: Pak Vs Kor,tour
2003-D069,Davis Cup G1 Po: Ven Vs Chi,tour
2003-D070,Davis Cup G1 Po: Ven Vs Bah,tour
2003-D071,Davis Cup G1 Po: Nor Vs Fin,tour
2003-D072,Davis Cup G1 Po: Isr Vs Zim,tour
2003-D073,Davis Cup G1 Po: Nor Vs Lux,tour
2003-D074,Davis Cup G1 Po: Zim Vs Ita,tour
2003-D075,Davis Cup G2 Po: Tjk Vs Iri,tour
2003-D076,Davis Cup G2 Po: Phi Vs Kaz,tour
2003-D077,Davis Cup Wg Po: Aut Vs Bel,tour
2003-D078,Davis Cup Wg Po: Can Vs Bra,tour
2003-D079,Davis Cup Wg Po: Tha Vs Cze,tour
2003-D080,Davis Cup Wg Po: Ger Vs Blr,tour
2003-D081,Davis Cup Wg Po: Mar Vs Gbr,tour
2003-D082,Davis Cup Wg Po: Ned Vs Ind,tour
2003-D083,Davis Cup Wg Po: Ecu Vs Rou,tour
2003-D084,Davis Cup Wg Po: Svk Vs Usa,tour
2004-1536,Madrid Masters,tour
2004-1720,Bangkok,tour
2004-301,Auckland,tour
2004-306,St. Poelten,tour
2004-308,Munich,tour
2004-311,Queen'S Club,tour
2004-314,Gstaad,tour
2004-315,Newport,tour
2004-316,Bastad,tour
2004-317,Amersfoort,tour
2004-319,Kitzbuhel,tour
2004-321,Stuttgart,tour
2004-325,Palermo,tour
2004-328,Basel,tour
2004-329,Tokyo,tour
2004-337,Vienna,tour
2004-338,Sydney,tour
2004-339,Adelaide,tour
2004-341,Metz,tour
2004-352,Paris Masters,tour
2004-360,Casablanca,tour
2004-375,Lyon,tour
2004-402,Memphis,tour
2004-403,Miami Masters,tour
2004-404,Indian Wells Masters,tour
2004-407,Rotterdam,tour
2004-408,Milan,tour
2004-410,Monte Carlo Masters,tour
2004-414,Hamburg Masters,tour
2004-416,Rome Masters,tour
2004-418,Washington,tour
2004-419,Indianapolis,tour
2004-421,Canada Masters,tour
2004-422,Cincinnati Masters,tour
2004-423,Los Angeles,tour
2004-424,San Jose,tour
2004-425,Barcelona,tour
2004-429,Stockholm,tour
2004-433,Scottsdale,tour
2004-438,Moscow,tour
2004-439,Umag,tour
2004-440,S Hertogenbosch,tour
2004-441,Long Island,tour
2004-451,Doha,tour
2004-468,Estoril,tour
2004-475,Sopot,tour
2004-495,Dubai,tour
2004-496,Marseille,tour
2004-499,Delray Beach,tour
2004-500,Halle,tour
2004-505,Vina Del Mar,tour
2004-506,Buenos Aires,tour
2004-520,Roland Garros,tour
2004-533,Costa Do Sauipe,tour
2004-540,Wimbledon,tour
2004-560,Us Open,tour
2004-568,St. Petersburg,tour
2004-573,Valencia,tour
2004-580,Australian Open,tour
2004-605,Masters Cup,tour
2004-615,Dusseldorf,tour
2004-717,Houston,tour
2004-741,Nottingham,tour
2004-747,Beijing,tour
2004-773,Bucharest,tour
2004-807,Acapulco,tour
2004-890,Shanghai,tour
2004-891,Chennai,tour
2004-96,Athens Olympics,tour
2004-D001,Davis Cup Wg R1: Aus Vs Swe,tour
2004-D002,Davis Cup Wg R1: Usa Vs Aut,tour
2004-D003,Davis Cup Wg R1: Blr Vs Rus,tour
2004-D004,Davis Cup Wg R1: Mar Vs Arg,tour
2004-D005,Davis Cup Wg R1: Rou Vs Sui,tour
2004-D006,Davis Cup Wg R1: Fra Vs Cro,tour
2004-D007,Davis Cup Wg R1: Ned Vs Can,tour
2004-D008,Davis Cup Wg R1: Cze Vs Esp,tour
2004-D009,Davis Cup Wg Qf: Usa Vs Swe,tour
2004-D010,Davis Cup Wg Qf: Blr Vs Arg,tour
2004-D011,Davis Cup Wg Qf: Sui Vs Fra,tour
2004-D012,Davis Cup Wg Qf: Esp Vs Ned,tour
2004-D013,Davis Cup Wg Sf: Usa Vs Blr,tour
2004-D014,Davis Cup Wg Sf: Esp Vs Fra,tour
2004-D015,Davis Cup Wg F: Esp Vs Usa,tour
2004-D016,Davis Cup G1 R1: Lux Vs Fin,tour
2004-D017,Davis Cup G1 R1: Zim Vs Gre,tour
2004-D018,Davis Cup G1 R2: Ger Vs Isr,tour
2004-D019,Davis Cup G1 R2: Lux Vs Gbr,tour
2004-D020,Davis Cup G1 R2: Bel Vs Zim,tour
2004-D021,Davis Cup G1 R2: Rsa Vs Svk,tour
2004-D022,Davis Cup G1 Po: Isr Vs Fin,tour
2004-D023,Davis Cup G1 Po: Rsa Vs Gre,tour
2004-D024,Davis Cup G1 R1: Ven Vs Par,tour
2004-D025,Davis Cup G1 R1: Per Vs Chi,tour
2004-D026,Davis Cup G1 R2: Bra Vs Par,tour
2004-D027,Davis Cup G1 R2: Chi Vs Ecu,tour
2004-D028,Davis Cup G1 Po: Ven Vs Bra,tour
2004-D029,Davis Cup G1 Po: Ecu Vs Per,tour
2004-D030,Davis Cup G1 Po: Bra Vs Per,tour
2004-D031,Davis Cup G1 R1: Tha Vs Pak,tour
2004-D032,Davis Cup G1 R1: Tpe Vs Uzb,tour
2004-D033,Davis Cup G1 R1: Ina Vs Jpn,tour
2004-D034,Davis Cup G1 R1: Nzl Vs Ind,tour
2004-D035,Davis Cup G1 R2: Tha Vs Uzb,tour
2004-D036,Davis Cup G1 R2: Jpn Vs Ind,tour
2004-D037,Davis Cup G1 Po: Tpe Vs Pak,tour
2004-D038,Davis Cup G1 Po: Ina Vs Nzl,tour
2004-D039,Davis Cup G1 Po: Pak Vs Nzl,tour
2004-D040,Davis Cup G2 R1: Ita Vs Geo,tour
2004-D041,Davis Cup G2 R1: Bul Vs Egy,tour
2004-D043,Davis Cup G2 R1: Slo Vs Pol,tour
2004-D044,Davis Cup G2 R1: Tun Vs Por,tour
2004-D045,Davis Cup G2 R1: Scg Vs Lat,tour
2004-D046,Davis Cup G2 R1: Irl Vs Hun,tour
2004-D047,Davis Cup G2 R1: Nor Vs Ukr,tour
2004-D048,Davis Cup G2 R2: Ita Vs Bul,tour
2004-D049,Davis Cup G2 R2: Pol Vs Alg,tour
2004-D050,Davis Cup G2 R2: Por Vs Scg,tour
2004-D051,Davis Cup G2 R2: Hun Vs Nor,tour
2004-D052,Davis Cup G2 F: Ita Vs Pol,tour
2004-D053,Davis Cup G2 F: Hun Vs Scg,tour
2004-D054,Davis Cup G2 R1: Pur Vs Bah,tour
2004-D055,Davis Cup G2 R1: Jam Vs Mex,tour
2004-D056,Davis Cup G2 R1: Hai Vs Uru,tour
2004-D057,Davis Cup G2 R1: Cub Vs Dom,tour
2004-D058,Davis Cup G2 R2: Mex Vs Bah,tour
2004-D059,Davis Cup G2 R2: Dom Vs Uru,tour
2004-D060,Davis Cup G2 F: Mex Vs Dom,tour
2004-D061,Davis Cup G2 R1: Mas Vs Kor,tour
2004-D062,Davis Cup G2 R1: Lib Vs Iri,tour
2004-D063,Davis Cup G2 R1: Phi Vs Chn,tour
2004-D064,Davis Cup G2 R1: Hkg Vs Kuw,tour
2004-D065,Davis Cup G2 R2: Kor Vs Lib,tour
2004-D066,Davis Cup G2 R2: Chn Vs Kuw,tour
2004-D067,Davis Cup G2 F: Chn Vs Kor,tour
2004-D068,Davis Cup G2 Po: Geo Vs Egy,tour
2004-D070,Davis Cup G2 Po: Lat Vs Tun,tour
2004-D071,Davis Cup G2 Po: Ukr Vs Irl,tour
2004-D072,Davis Cup G2 Po: Pur Vs Jam,tour
2004-D073,Davis Cup G2 Po: Cub Vs Hai,tour
2004-D074,Davis Cup G2 Po: Iri Vs Mas,tour
2004-D075,Davis Cup G2 Po: Phi Vs Hkg,tour
2004-D076,Davis Cup Wg Po: Aus Vs Mar,tour
2004-D077,Davis Cup Wg Po: Chi Vs Jpn,tour
2004-D078,Davis Cup Wg Po: Cro Vs Bel,tour
2004-D079,Davis Cup Wg Po: Par Vs Cze,tour
2004-D080,Davis Cup Wg Po: Svk Vs Ger,tour
2004-D081,Davis Cup Wg Po: Aut Vs Gbr,tour
2004-D082,Davis Cup Wg Po: Rou Vs Can,tour
2004-D083,Davis Cup Wg Po: Rus Vs Tha,tour
2005-1536,Madrid Masters,tour
2005-1720,Bangkok,tour
2005-301,Auckland,tour
2005-306,St. Poelten,tour
2005-308,Munich,tour
2005-311,Queen'S Club,tour
2005-314,Gstaad,tour
2005-315,Newport,tour
2005-316,Bastad,tour
2005-317,Amersfoort,tour
2005-319,Kitzbuhel,tour
2005-321,Stuttgart,tour
2005-325,Palermo,tour
2005-328,Basel,tour
2005-329,Tokyo,tour
2005-3348,New Haven,tour
2005-337,Vienna,tour
2005-338,Sydney,tour
2005-339,Adelaide,tour
2005-341,Metz,tour
2005-352,Paris Masters,tour
2005-360,Casablanca,tour
2005-375,Lyon,tour
2005-402,Memphis,tour
2005-403,Miami Masters,tour
2005-404,Indian Wells Masters,tour
2005-407,Rotterdam,tour
2005-408,Milan,tour
2005-410,Monte Carlo Masters,tour
2005-414,Hamburg Masters,tour
2005-416,Rome Masters,tour
2005-418,Washington,tour
2005-419,Indianapolis,tour
2005-421,Canada Masters,tour
2005-422,Cincinnati Masters,tour
2005-423,Los Angeles,tour
2005-424,San Jose,tour
2005-425,Barcelona,tour
2005-429,Stockholm,tour
2005-433,Scottsdale,tour
2005-438,Moscow,tour
2005-439,Umag,tour
2005-440,S Hertogenbosch,tour
2005-451,Doha,tour
2005-468,Estoril,tour
2005-475,Sopot,tour
2005-495,Dubai,tour
2005-496,Marseille,tour
2005-499,Delray Beach,tour
2005-500,Halle,tour
2005-505,Vina Del Mar,tour
2005-506,Buenos Aires,tour
2005-520,Roland Garros,tour
2005-533,Costa Do Sauipe,tour
2005-540,Wimbledon,tour
2005-560,Us Open,tour
2005-568,St. Petersburg,tour
2005-573,Valencia,tour
2005-580,Australian Open,tour
2005-605,Masters Cup,tour
2005-615,Dusseldorf,tour
2005-717,Houston,tour
2005-741,Nottingham,tour
2005-747,Beijing,tour
2005-773,Bucharest,tour
2005-807,Acapulco,tour
2005-890,Ho Chi Minh City,tour
2005-891,Chennai,tour
2005-D001,Davis Cup Wg R1: Svk Vs Esp,tour
2005-D002,Davis Cup Wg R1: Sui Vs Ned,tour
2005-D003,Davis Cup Wg R1: Aus Vs Aut,tour
2005-D004,Davis Cup Wg R1: Arg Vs Cze,tour
2005-D005,Davis Cup Wg R1: Rus Vs Chi,tour
2005-D006,Davis Cup Wg R1: Fra Vs Swe,tour
2005-D007,Davis Cup Wg R1: Rou Vs Blr,tour
2005-D008,Davis Cup Wg R1: Usa Vs Cro,tour
2005-D009,Davis Cup Wg Qf: Svk Vs Ned,tour
2005-D010,Davis Cup Wg Qf: Aus Vs Arg,tour
2005-D011,Davis Cup Wg Qf: Rus Vs Fra,tour
2005-D012,Davis Cup Wg Qf: Cro Vs Rou,tour
2005-D013,Davis Cup Wg Sf: Svk Vs Arg,tour
2005-D014,Davis Cup Wg Sf: Cro Vs Rus,tour
2005-D015,Davis Cup Wg F: Svk Vs Cro,tour
2005-D016,Davis Cup Wg Po: Aut Vs Ecu,tour
2005-D017,Davis Cup Wg Po: Can Vs Blr,tour
2005-D018,Davis Cup Wg Po: Chi Vs Pak,tour
2005-D019,Davis Cup Wg Po: Cze Vs Ger,tour
2005-D020,Davis Cup Wg Po: Ita Vs Esp,tour
2005-D021,Davis Cup Wg Po: Ind Vs Swe,tour
2005-D022,Davis Cup Wg Po: Sui Vs Gbr,tour
2005-D023,Davis Cup Wg Po: Bel Vs Usa,tour
2005-D024,Davis Cup G1 R1: Ven Vs Per,tour
2005-D025,Davis Cup G1 R1: Mex Vs Ecu,tour
2005-D026,Davis Cup G1 R2: Ven Vs Can,tour
2005-D027,Davis Cup G1 R2: Ecu Vs Par,tour
2005-D028,Davis Cup G1 Po: Mex Vs Par,tour
2005-D029,Davis Cup G1 Po: Per Vs Par,tour
2005-D030,Davis Cup G1 R1: Scg Vs Zim,tour
2005-D031,Davis Cup G1 R1: Lux Vs Ita,tour
2005-D032,Davis Cup G1 R2: Isr Vs Gbr,tour
2005-D033,Davis Cup G1 R2: Scg Vs Bel,tour
2005-D034,Davis Cup G1 R2: Ita Vs Mar,tour
2005-D035,Davis Cup G1 R2: Rsa Vs Ger,tour
2005-D036,Davis Cup G1 Po: Lux Vs Mar,tour
2005-D037,Davis Cup G1 Po: Zim Vs Isr,tour
2005-D038,Davis Cup G1 Po: Mar Vs Rsa,tour
2005-D039,Davis Cup G1 R1: Pak Vs Tha,tour
2005-D040,Davis Cup G1 R1: Tpe Vs Jpn,tour
2005-D041,Davis Cup G1 R1: Ina Vs Uzb,tour
2005-D042,Davis Cup G1 R1: Ind Vs Chn,tour
2005-D043,Davis Cup G1 R2: Pak Vs Tpe,tour
2005-D044,Davis Cup G1 R2: Ind Vs Uzb,tour
2005-D045,Davis Cup G1 Po: Jpn Vs Tha,tour
2005-D046,Davis Cup G1 Po: Chn Vs Ina,tour
2005-D047,Davis Cup G1 Po: Tha Vs Ina,tour
2005-D048,Davis Cup G2 R1: Gha Vs Fin,tour
2005-D049,Davis Cup G2 R1: Bul Vs Geo,tour
2005-D050,Davis Cup G2 R1: Hun Vs Mon,tour
2005-D051,Davis Cup G2 R1: Ukr Vs Nor,tour
2005-D052,Davis Cup G2 R1: Est Vs Por,tour
2005-D053,Davis Cup G2 R1: Alg Vs Pol,tour
2005-D054,Davis Cup G2 R1: Slo Vs Civ,tour
2005-D055,Davis Cup G2 R1: Lat Vs Gre,tour
2005-D056,Davis Cup G2 R2: Fin Vs Bul,tour
2005-D057,Davis Cup G2 R2: Ukr Vs Hun,tour
2005-D058,Davis Cup G2 R2: Por Vs Alg,tour
2005-D059,Davis Cup G2 R2: Slo Vs Lat,tour
2005-D060,Davis Cup G2 F: Ukr Vs Bul,tour
2005-D061,Davis Cup G2 F: Por Vs Slo,tour
2005-D062,Davis Cup G2 Po: Gha Vs Geo,tour
2005-D063,Davis Cup G2 Po: Nor Vs Mon,tour
2005-D064,Davis Cup G2 Po: Pol Vs Est,tour
2005-D065,Davis Cup G2 Po: Gre Vs Civ,tour
2005-D066,Davis Cup G2 R1: Col Vs Bra,tour
2005-D067,Davis Cup G2 R1: Aho Vs Bah,tour
2005-D068,Davis Cup G2 R1: Cub Vs Uru,tour
2005-D069,Davis Cup G2 R1: Jam Vs Dom,tour
2005-D070,Davis Cup G2 R2: Bra Vs Aho,tour
2005-D071,Davis Cup G2 R2: Uru Vs Dom,tour
2005-D072,Davis Cup G2 Po: Col Vs Bah,tour
2005-D073,Davis Cup G2 Po: Jam Vs Cub,tour
2005-D074,Davis Cup G2 R1: Nzl Vs Kaz,tour
2005-D075,Davis Cup G2 R1: Iri Vs Kuw,tour
2005-D076,Davis Cup G2 R1: Poc Vs Lib,tour
2005-D077,Davis Cup G2 R1: Phi Vs Kor,tour
2005-D078,Davis Cup G2 R2: Nzl Vs Kuw,tour
2005-D079,Davis Cup G2 R2: Kor Vs Poc,tour
2005-D080,Davis Cup G2 F: Nzl Vs Kor,tour
2005-D081,Davis Cup G2 Po: Iri Vs Kaz,tour
2005-D082,Davis Cup G2 Po: Lib Vs Phi,tour
2005-D083,Davis Cup G2 F: Uru Vs Bra,tour
2006-1536,Madrid Masters,tour
2006-1720,Bangkok,tour
2006-2276,Zagreb,tour
2006-301,Auckland,tour
2006-306,Poertschach,tour
2006-308,Munich,tour
2006-311,Queen'S Club,tour
2006-314,Gstaad,tour
2006-315,Newport,tour
2006-316,Bastad,tour
2006-317,Amersfoort,tour
2006-319,Kitzbuhel,tour
2006-321,Stuttgart,tour
2006-325,Palermo,tour
2006-328,Basel,tour
2006-329,Tokyo,tour
2006-3348,New Haven,tour
2006-337,Vienna,tour
2006-338,Sydney,tour
2006-339,Adelaide,tour
2006-341,Metz,tour
2006-3465,Mumbai,tour
2006-352,Paris Masters,tour
2006-360,Casablanca,tour
2006-375,Lyon,tour
2006-402,Memphis,tour
2006-403,Miami Masters,tour
2006-404,Indian Wells Masters,tour
2006-407,Rotterdam,tour
2006-410,Monte Carlo Masters,tour
2006-414,Hamburg Masters,tour
2006-416,Rome Masters,tour
2006-418,Washington,tour
2006-419,Indianapolis,tour
2006-421,Canada Masters,tour
2006-422,Cincinnati Masters,tour
2006-423,Los Angeles,tour
2006-424,San Jose,tour
2006-425,Barcelona,tour
2006-429,Stockholm,tour
2006-433,Las Vegas,tour
2006-438,Moscow,tour
2006-439,Umag,tour
2006-440,S Hertogenbosch,tour
2006-451,Doha,tour
2006-468,Estoril,tour
2006-475,Sopot,tour
2006-495,Dubai,tour
2006-496,Marseille,tour
2006-499,Delray Beach,tour
2006-500,Halle,tour
2006-505,Vina Del Mar,tour
2006-506,Buenos Aires,tour
2006-520,Roland Garros,tour
2006-533,Costa Do Sauipe,tour
2006-540,Wimbledon,tour
2006-560,Us Open,tour
2006-568,St. Petersburg,tour
2006-573,Valencia,tour
2006-580,Australian Open,tour
2006-605,Masters Cup,tour
2006-615,Dusseldorf,tour
2006-717,Houston,tour
2006-741,Nottingham,tour
2006-747,Beijing,tour
2006-773,Bucharest,tour
2006-807,Acapulco,tour
2006-891,Chennai,tour
2006-D001,Davis Cup Wg R1: Aut Vs Cro,tour
2006-D002,Davis Cup Wg R1: Arg Vs Swe,tour
2006-D003,Davis Cup Wg R1: Blr Vs Esp,tour
2006-D004,Davis Cup Wg R1: Sui Vs Aus,tour
2006-D005,Davis Cup Wg R1: Ger Vs Fra,tour
2006-D006,Davis Cup Wg R1: Ned Vs Rus,tour
2006-D007,Davis Cup Wg R1: Usa Vs Rou,tour
2006-D008,Davis Cup Wg R1: Chi Vs Svk,tour
2006-D009,Davis Cup Wg Qf: Cro Vs Arg,tour
2006-D010,Davis Cup Wg Qf: Aus Vs Blr,tour
2006-D011,Davis Cup Wg Qf: Fra Vs Rus,tour
2006-D012,Davis Cup Wg Qf: Usa Vs Chi,tour
2006-D013,Davis Cup Wg Sf: Arg Vs Aus,tour
2006-D014,Davis Cup Wg Sf: Rus Vs Usa,tour
2006-D015,Davis Cup Wg F: Rus Vs Arg,tour
2006-D016,Davis Cup Wg Po: Aut Vs Mex,tour
2006-D017,Davis Cup Wg Po: Ger Vs Tha,tour
2006-D018,Davis Cup Wg Po: Ned Vs Cze,tour
2006-D019,Davis Cup Wg Po: Rou Vs Kor,tour
2006-D020,Davis Cup Wg Po: Svk Vs Bel,tour
2006-D021,Davis Cup Wg Po: Esp Vs Ita,tour
2006-D022,Davis Cup Wg Po: Bra Vs Swe,tour
2006-D023,Davis Cup Wg Po: Sui Vs Scg,tour
2006-D024,Davis Cup G1 R1: Per Vs Bra,tour
2006-D025,Davis Cup G1 R1: Ven Vs Mex,tour
2006-D026,Davis Cup G1 R2: Ecu Vs Bra,tour
2006-D027,Davis Cup G1 R2: Mex Vs Can,tour
2006-D028,Davis Cup G1 Po: Per Vs Ecu,tour
2006-D029,Davis Cup G1 Po: Can Vs Ven,tour
2006-D030,Davis Cup G1 Po: Ven Vs Ecu,tour
2006-D031,Davis Cup G1 R1: Kor Vs Ind,tour
2006-D032,Davis Cup G1 R1: Tpe Vs Pak,tour
2006-D033,Davis Cup G1 R1: Jpn Vs Chn,tour
2006-D034,Davis Cup G1 R1: Uzb Vs Tha,tour
2006-D035,Davis Cup G1 R2: Tpe Vs Kor,tour
2006-D036,Davis Cup G1 R2: Tha Vs Jpn,tour
2006-D037,Davis Cup G1 Po: Ind Vs Pak,tour
2006-D038,Davis Cup G1 Po: Uzb Vs Chn,tour
2006-D039,Davis Cup G1 Po: Chn Vs Pak,tour
2006-D040,Davis Cup G1 R1: Lux Vs Por,tour
2006-D041,Davis Cup G1 R1: Isr Vs Scg,tour
2006-D042,Davis Cup G1 R2: Mar Vs Cze,tour
2006-D043,Davis Cup G1 R2: Ita Vs Lux,tour
2006-D044,Davis Cup G1 R2: Gbr Vs Scg,tour
2006-D045,Davis Cup G1 R2: Ukr Vs Bel,tour
2006-D046,Davis Cup G1 Po: Gbr Vs Isr,tour
2006-D047,Davis Cup G1 Po: Mar Vs Por,tour
2006-D048,Davis Cup G1 Po: Ukr Vs Gbr,tour
2006-D049,Davis Cup G2 R1: Bol Vs Par,tour
2006-D050,Davis Cup G2 R1: Col Vs Uru,tour
2006-D051,Davis Cup G2 R1: Aho Vs Gua,tour
2006-D052,Davis Cup G2 R1: Dom Vs Jam,tour
2006-D053,Davis Cup G2 R2: Col Vs Par,tour
2006-D054,Davis Cup G2 R2: Aho Vs Dom,tour
2006-D055,Davis Cup G2 F: Dom Vs Col,tour
2006-D056,Davis Cup G2 Po: Uru Vs Bol,tour
2006-D057,Davis Cup G2 Po: Jam Vs Gua,tour
2006-D058,Davis Cup G2 R1: Nzl Vs Lib,tour
2006-D059,Davis Cup G2 R1: Kuw Vs Kaz,tour
2006-D060,Davis Cup G2 R1: Hkg Vs Poc,tour
2006-D061,Davis Cup G2 R1: Ina Vs Mas,tour
2006-D062,Davis Cup G2 R2: Kaz Vs Nzl,tour
2006-D063,Davis Cup G2 R2: Ina Vs Hkg,tour
2006-D064,Davis Cup G2 F: Kaz Vs Ina,tour
2006-D065,Davis Cup G2 Po: Lib Vs Kuw,tour
2006-D066,Davis Cup G2 Po: Poc Vs Mas,tour
2006-D067,Davis Cup G2 R1: Zim Vs Nor,tour
2006-D068,Davis Cup G2 R1: Gre Vs Mkd,tour
2006-D069,Davis Cup G2 R1: Fin Vs Irl,tour
2006-D070,Davis Cup G2 R1: Alg Vs Slo,tour
2006-D071,Davis Cup G2 R1: Hun Vs Egy,tour
2006-D072,Davis Cup G2 R1: Bul Vs Cyp,tour
2006-D073,Davis Cup G2 R1: Pol Vs Lat,tour
2006-D074,Davis Cup G2 R1: Geo Vs Rsa,tour
2006-D075,Davis Cup G2 R2: Nor Vs Mkd,tour
2006-D076,Davis Cup G2 R2: Fin Vs Alg,tour
2006-D077,Davis Cup G2 R2: Bul Vs Hun,tour
2006-D078,Davis Cup G2 R2: Pol Vs Geo,tour
2006-D079,Davis Cup G2 F: Mkd Vs Fin,tour
2006-D080,Davis Cup G2 F: Hun Vs Geo,tour
2006-D081,Davis Cup G2 Po: Gre Vs Zim,tour
2006-D082,Davis Cup G2 Po: Irl Vs Slo,tour
2006-D083,Davis Cup G2 Po: Egy Vs Cyp,tour
2006-D084,Davis Cup G2 Po: Lat Vs Rsa,tour
2007-1536,Madrid Masters,tour
2007-1720,Bangkok,tour
2007-2276,Zagreb,tour
2007-301,Auckland,tour
2007-306,Poertschach,tour
2007-308,Munich,tour
2007-311,Queen'S Club,tour
2007-314,Gstaad,tour
2007-315,Newport,tour
2007-316,Bastad,tour
2007-317,Amersfoort,tour
2007-319,Kitzbuhel,tour
2007-321,Stuttgart,tour
2007-328,Basel,tour
2007-329,Tokyo,tour
2007-3348,New Haven,tour
2007-337,Vienna,tour
2007-338,Sydney,tour
2007-339,Adelaide,tour
2007-341,Metz,tour
2007-3465,Mumbai,tour
2007-352,Paris Masters,tour
2007-360,Casablanca,tour
2007-375,Lyon,tour
2007-402,Memphis,tour
2007-403,Miami Masters,tour
2007-404,Indian Wells Masters,tour
2007-407,Rotterdam,tour
2007-410,Monte Carlo Masters,tour
2007-414,Hamburg Masters,tour
2007-416,Rome Masters,tour
2007-418,Washington,tour
2007-419,Indianapolis,tour
2007-421,Canada Masters,tour
2007-422,Cincinnati Masters,tour
2007-423,Los Angeles,tour
2007-424,San Jose,tour
2007-425,Barcelona,tour
2007-429,Stockholm,tour
2007-433,Las Vegas,tour
2007-438,Moscow,tour
2007-439,Umag,tour
2007-440,S Hertogenbosch,tour
2007-451,Doha,tour
2007-468,Estoril,tour
2007-475,Sopot,tour
2007-495,Dubai,tour
2007-496,Marseille,tour
2007-499,Delray Beach,tour
2007-500,Halle,tour
2007-506,Buenos Aires,tour
2007-520,Roland Garros,tour
2007-533,Costa Do Sauipe,tour
2007-540,Wimbledon,tour
2007-560,Us Open,tour
2007-568,St. Petersburg,tour
2007-573,Valencia,tour
2007-580,Australian Open,tour
2007-605,Masters Cup,tour
2007-615,Dusseldorf,tour
2007-717,Houston,tour
2007-741,Nottingham,tour
2007-747,Beijing,tour
2007-773,Bucharest,tour
2007-807,Acapulco,tour
2007-891,Chennai,tour
2007-D001,Davis Cup Wg R1: Chi Vs Rus,tour
2007-D002,Davis Cup Wg R1: Fra Vs Rou,tour
